count,confidence_lower,confidence_upper,mean,std,min,25%,50%,75%,max,lower_boundary,upper_boundary,IQR,lower_whiskers,upper_whiskers,real_mean,real_std,lower_real,upper_real,macro,macro_mean,macro_std,macro_lower_bound,macro_upper_bound,curr_features,new_var,count_vars,best_in_iter
1000.0,52.16811180103549,53.30482920426967,52.740411548916036,0.29748462227667616,51.89944475267292,52.53091643714061,52.74449643543845,52.9343079489373,53.65137174784667,52.15734168925376,53.32348140857833,0.4033915117966771,51.92582916944559,53.5393952166323,52.74027544881544,0.2969128458718671,52.158326270906585,53.3222246267243,[52.73801556718212],52.73801556718213,1.0,50.77801556718212,54.69801556718212,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'content_user_he_part_count_user_id']",content_user_he_part_count_user_id,15,1
1000.0,52.159805558578604,53.314871227512725,52.70604408410578,0.29987290365710184,51.745287911977826,52.49872708361253,52.696951523266115,52.90691965170947,53.577210278750144,52.11829319293785,53.29379497527368,0.4081925680969505,51.8864382314671,53.5192085038549,52.706027301664236,0.29885381275768763,52.12027382865917,53.29178077466931,[52.69501044071405],52.695010440714036,1.0,50.735010440714035,54.655010440714044,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'user_he_ema_answered_correctly']",user_he_ema_answered_correctly,15,0
1000.0,52.15911450873878,53.282504240098106,52.73153459675482,0.2894164429035034,51.66918213930409,52.53817343976753,52.727501489368976,52.93406277032632,53.58968883219735,52.16427836866395,53.29879082484569,0.39588933055878783,51.94433944392935,53.5278967661645,52.73193611890733,0.28745686504910994,52.16852066341107,53.29535157440358,[52.71386607445032],52.71386607445032,1.0,50.75386607445032,54.67386607445032,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'rel_content_he_cl_mean_answ']",rel_content_he_cl_mean_answ,15,0
1000.0,52.15485987366706,53.3509762792072,52.72734194886824,0.3004814584658808,51.74035274788653,52.52371372690918,52.72937856185745,52.92882971880325,53.63668858680882,52.138398290275106,53.31628560746137,0.4051159918940712,51.91603973906807,53.53650370664435,52.727416657853105,0.2994342658765497,52.14052549673506,53.31430781897114,[52.71676056625307],52.71676056625307,1.0,50.75676056625307,54.67676056625307,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'content_part_sum_answered_correctly']",content_part_sum_answered_correctly,15,0
1000.0,52.151918420456475,53.25286140248014,52.70735017745954,0.2844003095728983,51.641204298998325,52.52126448651126,52.70868514601296,52.89312336801089,53.646856819041204,52.14992557069666,53.264774784222425,0.37185888149963375,51.963476164261806,53.45091169026034,52.70721780334479,0.2811133745346553,52.156235589256866,53.258200017432706,[52.69395782618087],52.69395782618087,1.0,50.73395782618087,54.65395782618087,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'user_sum_prior_question_elapsed_time']",user_sum_prior_question_elapsed_time,15,0
1000.0,52.14994864035432,53.27064011157025,52.71065386893422,0.28770050372027106,51.65954017784723,52.50177805185513,52.710305437623994,52.90424773599512,53.65665884360556,52.14676088164249,53.27454685622594,0.4024696841399873,51.89807352564515,53.5079522622051,52.710617858229,0.2858382840310733,52.150374821528104,53.270860894929896,[52.708653372041006],52.708653372041006,1.0,50.748653372041005,54.66865337204101,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'rel_ema_chng_timestamp']",rel_ema_chng_timestamp,15,0
1000.0,52.14877029409743,53.30167297551536,52.730244975662785,0.2888845215551931,51.71032877588329,52.545245284727535,52.73105383523814,52.91641298918427,53.632617400093146,52.16403131341461,53.296458637910966,0.3711677044567452,51.98849372804242,53.473164545869395,52.73072509462053,0.28534371831872274,52.17145140671583,53.28999878252522,[52.71708377563156],52.71708377563156,1.0,50.75708377563157,54.67708377563156,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'timestamp']",timestamp,15,0
1000.0,52.143777576870384,53.3016176563799,52.71644398002631,0.2950277746452058,51.921716999175736,52.518763252473796,52.72095915084526,52.92020631065125,53.59351023708672,52.13818954172171,53.29469841833092,0.4014430581774562,51.916598665207616,53.52237089791743,52.716262123089436,0.29451046842325945,52.139021604979845,53.293502641199034,[52.69824861896837],52.698248618968364,1.0,50.73824861896836,54.658248618968365,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'rel_content_part_mean_answ']",rel_content_part_mean_answ,15,0
1000.0,52.14241630522518,53.303174957487364,52.732171358082745,0.3000212596432323,51.515210742022006,52.52438875259573,52.73204546958665,52.94189339010874,53.57576781373506,52.144129689181995,53.320213026983474,0.4175046375130265,51.89813179632618,53.56815034637829,52.73254667114071,0.2986875809617891,52.147119012455605,53.31797432982582,[52.72137063106066],52.72137063106066,1.0,50.76137063106066,54.68137063106066,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'content_part_mean_answered_correctly']",content_part_mean_answered_correctly,15,0
1000.0,52.140988253167905,53.305766678346615,52.7254894461814,0.2997799841785278,51.7430399436165,52.51599525936231,52.7210713345996,52.92288391449748,53.825837903179476,52.137920677191495,53.31305821517131,0.4068886551351625,51.90566227665958,53.53321689720022,52.725155276969176,0.2959334761915285,52.145125663633785,53.305184890304574,[52.71817113640391],52.718171136403896,1.0,50.758171136403895,54.6781711364039,"['content_he_mean_answered_correctly', 'user_ema_answered_correctly', 'abs_chng_timestamp', 'content_he_part_mean_answered_correctly', 'user_he_ema_prior_question_elapsed_time', 'user_sum_answered_correctly', 'lag_answ_and_part_bool', 'trend_user_he_mean_answ', 'rel_user_he_mean_answ', 'prior_question_elapsed_time', 'content_user_he_count_user_id', 'ema_chng_timestamp', 'lag_expl_and_part_bool', 'lect_user_part', 'kmean_cluster']",kmean_cluster,15,0
