count,confidence_lower,confidence_upper,mean,std,min,25%,50%,75%,max,lower_boundary,upper_boundary,IQR,lower_whiskers,upper_whiskers,real_mean,real_std,lower_real,upper_real,macro,macro_mean,macro_std,macro_lower_bound,macro_upper_bound,curr_features,new_var,count_vars
1000.0,43.398430538103064,44.60933770070377,44.020097148932805,0.30462364687720006,43.0804035502041,43.815356882847865,44.02600897428239,44.21823297847099,45.113814250081404,43.4230348010535,44.617159496812114,0.4028760956231281,43.21104273941317,44.822547121905686,44.01974138716192,0.301468467360522,43.4288631911353,44.610619583188544,[43.99684976927607],43.99684976927607,1.0,42.03684976927607,45.95684976927607,['mul_user_content_ema_answ'],mul_user_content_ema_answ,1
