count,confidence_lower,confidence_upper,mean,std,min,25%,50%,75%,max,lower_boundary,upper_boundary,IQR,lower_whiskers,upper_whiskers,real_mean,real_std,lower_real,upper_real,macro,macro_mean,macro_std,macro_lower_bound,macro_upper_bound,curr_features,new_var,count_vars
1000.0,17.890858863223503,19.217624654278254,18.559274272741927,0.3423140641302288,17.25510793920053,18.33399495475338,18.557911069357182,18.791866460551724,19.712465315500125,17.888338707046678,19.230209838437176,0.45787150579834446,17.647187696055862,19.47867371924924,18.5596453802506,0.3383905881970249,17.896399827384432,19.22289093311677,[18.56748851475598],18.56748851475598,1.0,16.60748851475598,20.52748851475598,['content_user_he_part_count_user_id'],content_user_he_part_count_user_id,1
1000.0,5.4164867051169185,6.67339799643385,6.055098090119451,0.33737172875745025,5.069584438403196,5.813081863460701,6.052065748426349,6.280464516379208,7.162382526931466,5.393849501754849,6.716346678484053,0.46738265291850745,5.1120078840829395,6.981538495756969,6.054841608596581,0.33638101467650916,5.3955348198306226,6.714148397362539,[6.0427765075719675],6.0427765075719675,1.0,4.0827765075719675,8.002776507571967,['content_user_part_count_user_id'],content_user_part_count_user_id,1
1000.0,-1.301173286165802,0.20038273767601922,-0.5575020194590589,0.36547488772097814,-1.6988493506175595,-0.7972295404415103,-0.5755309955648213,-0.31542838418411323,0.562121667599258,-1.273832799392176,0.15882876047405825,0.48180115625739706,-1.5199312748276057,0.4072733502019823,-0.5572308516279704,0.36348285585215684,-1.2696572490981977,0.15519554584225703,[-0.5495978998579454],-0.5495978998579454,1.0,-2.5095978998579453,1.4104021001420546,['ema_chng_timestamp'],ema_chng_timestamp,1
1000.0,15.224219843677144,16.700963760436593,15.971744083590721,0.3767032700977036,14.847091759143183,15.702106820123756,15.972591440600503,16.224190009880815,17.12595638103909,15.233405674199222,16.71008249298222,0.5220831897570584,14.918982035488169,17.007314794516404,15.971502870988122,0.37559619151748874,15.235334335613844,16.7076714063624,[15.96013214323888],15.96013214323888,1.0,14.00013214323888,17.92013214323888,['kmean_cluster'],kmean_cluster,1
1000.0,8.467012851344657,9.787106882898255,9.127394420188875,0.3447928018102616,7.582607802502794,8.900532335019024,9.133830703266899,9.356695753699494,10.10875530783375,8.451600528640762,9.803188311736987,0.45616341868046995,8.21628720699832,10.0409408817202,9.128325337168146,0.3412631229461298,8.459449616193732,9.79720105814256,[9.133082452288699],9.133082452288699,1.0,7.173082452288699,11.093082452288698,['lag_answ_and_clu_bool'],lag_answ_and_clu_bool,1
1000.0,13.537937863351734,14.82265840375705,14.186116555427288,0.33728254781384,12.91663595658008,13.959222442774761,14.182058380025609,14.420980380519326,15.255688342901607,13.525042761712163,14.847190349142414,0.4617579377445651,13.266585536157914,15.113617287136174,14.18671402502735,0.3339930108139748,13.532087723831959,14.84134032622274,[14.188577325183038],14.188577325183038,1.0,12.22857732518304,16.148577325183037,['lag_answ_and_part_bool'],lag_answ_and_part_bool,1
1000.0,13.015478344393049,14.433701563062073,13.756681436829775,0.35039641726891485,12.647731279584207,13.520501752917479,13.775770924445618,13.994352808908284,14.790643703436391,13.069904458982702,14.443458414676847,0.4738510559908047,12.809725168931273,14.705129392894492,13.756729253226174,0.34843361866082384,13.073799360650959,14.43965914580139,[13.76208409699833],13.76208409699833,1.0,11.802084096998328,15.72208409699833,['lag_answ_corr'],lag_answ_corr,1
1000.0,1.5168576784585275,2.8135321168232474,2.126407571549316,0.3466585129172127,0.9487310964676032,1.8879342965967438,2.1118301830052255,2.3426153255164675,3.253530576503083,1.446956886231579,2.8058582568670527,0.4546810289197236,1.2059127532171585,3.024636868896053,2.126076460929964,0.34329288760440885,1.4532224012253225,2.798930520634605,[2.1098456949964817],2.1098456949964817,1.0,0.1498456949964817,4.069845694996482,['lag_clu_bool'],lag_clu_bool,1
1000.0,7.319005142500901,8.741479812138353,8.052875833765471,0.35173663988582676,6.650095853440341,7.8259801620750356,8.04989713522235,8.297775005784713,9.117584994073713,7.363472019589251,8.742279647941691,0.4717948437096773,7.11828789651052,9.005467271349229,8.053634613166166,0.34853130172288305,7.3705132617893145,8.736755964543017,[8.070333279371988],8.070333279371988,1.0,6.1103332793719884,10.030333279371987,['lag_expl_and_clu_bool'],lag_expl_and_clu_bool,1
1000.0,-2.4477460440374355,-1.107809121582637,-1.78069289893494,0.3448382738168624,-2.7912716033736906,-2.011004802398206,-1.7765295974263184,-1.5519880622431899,-0.761287982704284,-2.45657591561599,-1.1048098822538899,0.45901674015501603,-2.69952991263073,-0.8634629520106658,-1.7806288323553785,0.34355530640327175,-2.453997232905791,-1.107260431804966,[-1.799042032533904],-1.799042032533904,1.0,-3.759042032533904,0.16095796746609592,['lag_expl_and_clu_bool_not_corr'],lag_expl_and_clu_bool_not_corr,1
1000.0,13.013062677126053,14.35879165143894,13.689630349904773,0.3525941264078014,12.664916847040475,13.443524384157172,13.676107077297516,13.939710981290443,14.813527484879607,12.998545862145482,14.380714837664064,0.4961865971332706,12.699244488457266,14.683990876990348,13.689463289597693,0.3519118230426542,12.99971611643409,14.379210462761296,[13.694727530751095],13.694727530751095,1.0,11.734727530751094,15.654727530751096,['lag_expl_and_part_bool'],lag_expl_and_part_bool,1
1000.0,-2.2207941516782403,-0.9039038990153347,-1.5818821891324601,0.3492150385722961,-2.730145097149994,-1.8282719978796131,-1.5918013422461408,-1.3296336043639196,-0.6235162450634157,-2.2663436647341606,-0.8974207135307598,0.4986383935156935,-2.5762295881531534,-0.5816760140903794,-1.581614025431006,0.3484065680020655,-2.2644908987150543,-0.8987371521469577,[-1.588472035155153],-1.588472035155153,1.0,-3.548472035155153,0.37152796484484707,['lag_expl_and_part_bool_not_corr'],lag_expl_and_part_bool_not_corr,1
